date,states,consumption
2019-07-08,Haryana,86.1
2019-07-08,Rajasthan,154.1
2019-07-08,Delhi,59.9
2019-07-08,UP,268.3
2019-07-08,Uttarakhand,22.1
2019-07-08,HP,13.9
2019-07-08,J&K,45.5
2019-07-08,Chandigarh,2.6
2019-07-08,Chhattisgarh,77.9
2019-07-08,Gujarat,265.8
2019-07-08,MP,182.2
2019-07-08,Maharashtra,388.6
2019-07-08,Goa,8.2
2019-07-08,DNH,2.9
2019-07-08,Andhra Pradesh,170.6
2019-07-08,Telangana,145.1
2019-07-08,Karnataka,207.4
2019-07-08,Kerala,71.7
2019-07-08,Tamil Nadu,255.6
2019-07-08,Pondy,5.7
2019-07-08,Bihar,70.2
2019-07-08,Jharkhand,22.6
2019-07-08,Odisha,78.2
2019-07-08,West Bengal,118.4
2019-07-08,Sikkim,1.3
2019-07-08,Arunachal Pradesh,1.4
2019-07-08,Assam,15.5
2019-07-08,Manipur,2.3
2019-07-08,Meghalaya,3.7
2019-07-08,Mizoram,1.5
2019-07-08,Nagaland,2.1
2019-07-08,Tripura,3.4
2019-07-09,Punjab,68.5
2019-07-09,Haryana,84.4
2019-07-09,Rajasthan,163
2019-07-09,Delhi,56.8
2019-07-09,UP,260.2
2019-07-09,Uttarakhand,22.6
2019-07-09,HP,13.9
2019-07-09,J&K,40.4
2019-07-09,Chandigarh,2.4
2019-07-09,Chhattisgarh,70.6
2019-07-09,Gujarat,268
2019-07-09,MP,185.8
2019-07-09,Maharashtra,399.1
2019-07-09,Goa,8.2
2019-07-09,DNH,3
2019-07-09,Andhra Pradesh,169.3
2019-07-09,Telangana,142.9
2019-07-09,Karnataka,207.2
2019-07-09,Kerala,71.3
2019-07-09,Tamil Nadu,255
2019-07-09,Pondy,5.6
2019-07-09,Bihar,64
2019-07-09,Jharkhand,18.8
2019-07-09,Odisha,64.7
2019-07-09,West Bengal,82.4
2019-07-09,Sikkim,1.3
2019-07-09,Arunachal Pradesh,1.1
2019-07-09,Assam,14.8
2019-07-09,Manipur,2.1
2019-07-09,Meghalaya,3.8
2019-07-09,Mizoram,1.4
2019-07-09,Nagaland,1.4
2019-07-09,Tripura,3.5
2019-07-09,Punjab,81.2
2019-07-09,Haryana,89.7
2019-07-09,Rajasthan,171
2019-07-09,Delhi,58.6
2019-07-09,UP,283
2019-07-09,Uttarakhand,23.1
2019-07-09,HP,14.4
2019-07-09,J&K,45.9
2019-07-09,Chandigarh,2.6
2019-07-09,Chhattisgarh,75.1
2019-07-09,Gujarat,275.8
2019-07-09,MP,189.3
2019-07-09,Maharashtra,405.7
2019-07-09,Goa,8.6
2019-07-09,DNH,3.2
2019-07-09,Andhra Pradesh,170.1
2019-07-09,Telangana,142.4
2019-07-09,Karnataka,207.9
2019-07-09,Kerala,70.7
2019-07-09,Tamil Nadu,260.5
2019-07-09,Pondy,5.8
2019-07-09,Bihar,72.8
2019-07-09,Jharkhand,20.6
2019-07-09,Odisha,63.6
2019-07-09,West Bengal,95.1
2019-07-09,Sikkim,1.4
2019-07-09,Arunachal Pradesh,1.4
2019-07-09,Assam,14.3
2019-07-09,Manipur,2.3
2019-07-09,Meghalaya,4
2019-07-09,Mizoram,1.4
2019-07-09,Nagaland,2
2019-07-09,Tripura,3.3
2019-07-10,Punjab,83.7
2019-07-10,Haryana,92.4
2019-07-10,Rajasthan,167.2
2019-07-10,Delhi,59.9
2019-07-10,UP,284.4
2019-07-10,Uttarakhand,23.3
2019-07-10,HP,14.2
2019-07-10,J&K,43.9
2019-07-10,Chandigarh,2.7
2019-07-10,Chhattisgarh,75.2
2019-07-10,Gujarat,278.9
2019-07-10,MP,186.2
2019-07-10,Maharashtra,410.2
2019-07-10,Goa,8.9
2019-07-10,DNH,3.3
2019-07-10,Andhra Pradesh,170.5
2019-07-10,Telangana,144.9
2019-07-10,Karnataka,205.5
2019-07-10,Kerala,70.6
2019-07-10,Tamil Nadu,261.7
2019-07-10,Pondy,5.7
2019-07-10,Bihar,75.3
2019-07-10,Jharkhand,19
2019-07-10,Odisha,67.3
2019-07-10,West Bengal,99.8
2019-07-10,Sikkim,1.5
2019-07-10,Arunachal Pradesh,1.3
2019-07-10,Assam,16.8
2019-07-10,Manipur,2.1
2019-07-10,Meghalaya,4.1
2019-07-10,Mizoram,1.4
2019-07-10,Nagaland,1.8
2019-07-10,Tripura,2.9
2019-07-10,Punjab,91
2019-07-10,Haryana,94.2
2019-07-10,Rajasthan,170.6
2019-07-10,Delhi,59.5
2019-07-10,UP,293.6
2019-07-10,Uttarakhand,22.8
